group,names,logfoldchanges,cell.type,organ
1,ARHGAP9,3.105685,Plasmacytoid dendritic cells,Immune system
1,MYO1G,3.2936637,Macrophages,Immune system
1,MYO1G,3.2936637,Macrophages,Immune system
1,MYO1G,3.2936637,Macrophages,Immune system
1,MYO1G,3.2936637,Macrophages,Immune system
1,MYO1G,3.2936637,T cells,Immune system
1,MYO1G,3.2936637,T cells,Immune system
1,MYO1G,3.2936637,T cells,Immune system
1,MYO1G,3.2936637,T cells,Immune system
1,PTPN22,2.6400278,T cells,Immune system
1,PTPN22,2.6400278,T cells,Immune system
1,PTPN22,2.6400278,T cells,Immune system
1,PTPN22,2.6400278,T cells,Immune system
1,PTPN22,2.6400278,T cells,Immune system
1,SOCS1,2.5524127,Mast cells,Immune system
1,SOCS1,2.5524127,Mast cells,Immune system
1,RASGRP2,2.405371,B cells memory,Immune system
1,RASGRP2,2.405371,B cells memory,Immune system
1,RASGRP2,2.405371,B cells memory,Immune system
1,RASGRP2,2.405371,B cells naive,Immune system
1,RASGRP2,2.405371,B cells naive,Immune system
1,RASGRP2,2.405371,B cells naive,Immune system
1,GIMAP2,2.3619795,T cells,Immune system
1,GIMAP2,2.3619795,T cells,Immune system
1,GIMAP2,2.3619795,T cells,Immune system
1,CD6,3.2537599,T cells,Immune system
1,CD6,3.2537599,T cells,Immune system
1,CD6,3.2537599,T cells,Immune system
1,CD6,3.2537599,T cells,Immune system
1,CD6,3.2537599,T cells,Immune system
1,SH2D2A,4.074093,NK cells,Immune system
1,SH2D2A,4.074093,NK cells,Immune system
1,GATA3,3.4347796,Natural killer T cells,Immune system
1,GATA3,3.4347796,Natural killer T cells,Immune system
1,GATA3,3.4347796,Natural killer T cells,Immune system
1,GATA3,3.4347796,Nuocytes,Immune system
1,GATA3,3.4347796,Nuocytes,Immune system
1,GATA3,3.4347796,Nuocytes,Immune system
1,ITK,2.740992,T cells,Immune system
1,ITK,2.740992,T cells,Immune system
1,ITK,2.740992,T cells,Immune system
1,ITK,2.740992,T cells,Immune system
1,ITK,2.740992,T cells,Immune system
1,TBX21,4.39402,Natural killer T cells,Immune system
1,TBX21,4.39402,Natural killer T cells,Immune system
1,TBX21,4.39402,NK cells,Immune system
1,TBX21,4.39402,NK cells,Immune system
1,GRAP2,2.2182345,T memory cells,Immune system
1,GRAP2,2.2182345,T memory cells,Immune system
1,GRAP2,2.2182345,T memory cells,Immune system
1,GRAP2,2.2182345,T memory cells,Immune system
1,TRDC,2.2054105,Gamma delta T cells,Immune system
1,TRDC,2.2054105,Gamma delta T cells,Immune system
1,TRDC,2.2054105,NK cells,Immune system
1,TRDC,2.2054105,NK cells,Immune system
1,TRDC,2.2054105,T cells,Immune system
1,TRDC,2.2054105,T cells,Immune system
1,ADAM8,2.7503998,Macrophages,Immune system
1,ADAM8,2.7503998,Macrophages,Immune system
1,ADAM8,2.7503998,Neutrophils,Immune system
1,ADAM8,2.7503998,Neutrophils,Immune system
1,ITGB7,3.631682,Basophils,Immune system
1,ITGB7,3.631682,Basophils,Immune system
1,ITGB7,3.631682,T memory cells,Immune system
1,ITGB7,3.631682,T memory cells,Immune system
1,NCR1,3.108174,NK cells,Immune system
1,NCR1,3.108174,NK cells,Immune system
1,NCR1,3.108174,NK cells,Immune system
1,NCR1,3.108174,NK cells,Immune system
1,SNX20,3.131976,Macrophages,Immune system
1,SNX20,3.131976,Macrophages,Immune system
1,SNX20,3.131976,Macrophages,Immune system
1,SNX20,3.131976,Neutrophils,Immune system
1,SNX20,3.131976,Neutrophils,Immune system
1,SNX20,3.131976,Neutrophils,Immune system
1,LAG3,2.6813197,T cells,Immune system
1,LAG3,2.6813197,T cells,Immune system
1,LAG3,2.6813197,T regulatory cells,Immune system
1,LAG3,2.6813197,T regulatory cells,Immune system
1,CD244,2.6364753,Eosinophils,Immune system
1,CD244,2.6364753,Eosinophils,Immune system
1,CD244,2.6364753,NK cells,Immune system
1,CD244,2.6364753,NK cells,Immune system
1,IL12RB1,2.2486982,Natural killer T cells,Immune system
1,IL12RB1,2.2486982,Natural killer T cells,Immune system
1,IL12RB1,2.2486982,Natural killer T cells,Immune system
2,RELN,4.4372225,Hepatic stellate cells,Liver
2,RELN,4.4372225,Hepatic stellate cells,Liver
2,RELN,4.4372225,Hepatic stellate cells,Liver
2,RELN,4.4372225,Hepatic stellate cells,Liver
2,RELN,4.4372225,Hepatic stellate cells,Liver
2,RELN,4.4372225,Hepatic stellate cells,Liver
2,RELN,4.4372225,Hepatic stellate cells,Liver
2,NR1H4,3.8390503,Hepatic stellate cells,Liver
2,NR1H4,3.8390503,Hepatic stellate cells,Liver
2,NR1H4,3.8390503,Hepatic stellate cells,Liver
2,NR1H4,3.8390503,Hepatic stellate cells,Liver
2,MEG3,3.5919645,Hepatic stellate cells,Liver
2,MEG3,3.5919645,Hepatic stellate cells,Liver
2,MEG3,3.5919645,Hepatic stellate cells,Liver
2,MEG3,3.5919645,Hepatic stellate cells,Liver
2,MEG3,3.5919645,Hepatic stellate cells,Liver
2,MEG3,3.5919645,Hepatic stellate cells,Liver
2,ABCD3,3.0507467,Hepatocytes,Liver
2,ABCD3,3.0507467,Hepatocytes,Liver
2,ABCD3,3.0507467,Hepatocytes,Liver
2,PROX1,2.908354,Hepatoblasts,Liver
2,PROX1,2.908354,Hepatoblasts,Liver
2,PROX1,2.908354,Hepatoblasts,Liver
2,PROX1,2.908354,Hepatocytes,Liver
2,PROX1,2.908354,Hepatocytes,Liver
2,PROX1,2.908354,Hepatocytes,Liver
2,PROX1,2.908354,Megakaryocytes,Immune system
2,PROX1,2.908354,Megakaryocytes,Immune system
2,PROX1,2.908354,Megakaryocytes,Immune system
2,LIPC,3.0468733,Hepatocytes,Liver
2,LIPC,3.0468733,Hepatocytes,Liver
2,LIPC,3.0468733,Hepatocytes,Liver
2,LIPC,3.0468733,Hepatocytes,Liver
2,LIPC,3.0468733,Hepatocytes,Liver
2,LIPC,3.0468733,Hepatocytes,Liver
2,JAZF1,3.3444493,Basophils,Immune system
2,JAZF1,3.3444493,Basophils,Immune system
2,JAZF1,3.3444493,Basophils,Immune system
2,JAZF1,3.3444493,Basophils,Immune system
2,MAN1A1,2.5483074,Plasma cells,Immune system
2,MAN1A1,2.5483074,Plasma cells,Immune system
2,MAN1A1,2.5483074,Plasma cells,Immune system
2,MAN1A1,2.5483074,Plasma cells,Immune system
2,FGL1,2.5291765,Hepatocytes,Liver
2,FGL1,2.5291765,Hepatocytes,Liver
2,FGL1,2.5291765,Hepatocytes,Liver
2,FGL1,2.5291765,Hepatocytes,Liver
2,FGL1,2.5291765,Hepatocytes,Liver
2,FGL1,2.5291765,Hepatocytes,Liver
2,FGL1,2.5291765,Hepatocytes,Liver
2,RORA,2.5639203,Natural killer T cells,Immune system
2,RORA,2.5639203,Natural killer T cells,Immune system
2,RORA,2.5639203,Natural killer T cells,Immune system
2,RORA,2.5639203,Natural killer T cells,Immune system
2,RORA,2.5639203,Natural killer T cells,Immune system
2,RORA,2.5639203,Natural killer T cells,Immune system
2,RORA,2.5639203,Nuocytes,Immune system
2,RORA,2.5639203,Nuocytes,Immune system
2,RORA,2.5639203,Nuocytes,Immune system
2,RORA,2.5639203,Nuocytes,Immune system
2,RORA,2.5639203,Nuocytes,Immune system
2,RORA,2.5639203,Nuocytes,Immune system
2,RORA,2.5639203,T cells,Immune system
2,RORA,2.5639203,T cells,Immune system
2,RORA,2.5639203,T cells,Immune system
2,RORA,2.5639203,T cells,Immune system
2,RORA,2.5639203,T cells,Immune system
2,RORA,2.5639203,T cells,Immune system
2,IL1R1,2.6723855,T regulatory cells,Immune system
2,IL1R1,2.6723855,T regulatory cells,Immune system
2,IL1R1,2.6723855,T regulatory cells,Immune system
2,IL1R1,2.6723855,T regulatory cells,Immune system
2,EXT1,2.4376285,Mast cells,Immune system
2,EXT1,2.4376285,Mast cells,Immune system
2,EXT1,2.4376285,Mast cells,Immune system
2,EXT1,2.4376285,Mast cells,Immune system
2,EXT1,2.4376285,Mast cells,Immune system
2,EXT1,2.4376285,Mast cells,Immune system
2,EXT1,2.4376285,Mast cells,Immune system
2,EXT1,2.4376285,Mast cells,Immune system
2,ENAH,2.5315032,Mast cells,Immune system
2,ENAH,2.5315032,Mast cells,Immune system
2,ENAH,2.5315032,Mast cells,Immune system
2,ENAH,2.5315032,Mast cells,Immune system
2,PPARG,2.5716982,Hepatic stellate cells,Liver
2,PPARG,2.5716982,Hepatic stellate cells,Liver
2,PPARG,2.5716982,Hepatic stellate cells,Liver
2,PPARG,2.5716982,Macrophages,Immune system
2,PPARG,2.5716982,Macrophages,Immune system
2,PPARG,2.5716982,Macrophages,Immune system
2,PPARG,2.5716982,Megakaryocytes,Immune system
2,PPARG,2.5716982,Megakaryocytes,Immune system
2,PPARG,2.5716982,Megakaryocytes,Immune system
2,KIF13B,2.225916,Hepatocytes,Liver
2,KIF13B,2.225916,Hepatocytes,Liver
2,KIF13B,2.225916,Hepatocytes,Liver
2,KIF13B,2.225916,Hepatocytes,Liver
2,A1CF,2.1123364,Hepatocytes,Liver
2,A1CF,2.1123364,Hepatocytes,Liver
2,A1CF,2.1123364,Hepatocytes,Liver
2,FGG,2.3020263,Hepatocytes,Liver
2,FGG,2.3020263,Hepatocytes,Liver
2,FGG,2.3020263,Hepatocytes,Liver
2,FGG,2.3020263,Hepatocytes,Liver
2,FGG,2.3020263,Hepatocytes,Liver
2,FGG,2.3020263,Hepatocytes,Liver
2,FGG,2.3020263,Hepatocytes,Liver
2,FGG,2.3020263,Hepatocytes,Liver
2,FGG,2.3020263,Hepatocytes,Liver
2,WRN,2.1870103,Basophils,Immune system
2,WRN,2.1870103,Basophils,Immune system
2,WRN,2.1870103,Basophils,Immune system
2,HMBOX1,2.0399609,NK cells,Immune system
2,HMBOX1,2.0399609,NK cells,Immune system
2,ZHX2,2.055444,Hepatocytes,Liver
2,ZHX2,2.055444,Hepatocytes,Liver
2,SLC2A2,2.1525254,Hepatocytes,Liver
2,SLC2A2,2.1525254,Hepatocytes,Liver
2,AGTR1,2.274898,Hepatic stellate cells,Liver
2,AGTR1,2.274898,Hepatic stellate cells,Liver
2,AGTR1,2.274898,Hepatic stellate cells,Liver
2,SDC2,2.0320642,Hepatocytes,Liver
2,SDC2,2.0320642,Hepatocytes,Liver
2,CADM1,2.087323,Dendritic cells,Immune system
2,CADM1,2.087323,Dendritic cells,Immune system
2,CADM1,2.087323,Dendritic cells,Immune system
2,CADM1,2.087323,Dendritic cells,Immune system
2,CADM1,2.087323,Dendritic cells,Immune system
2,COBL,2.1933851,Mast cells,Immune system
2,COBL,2.1933851,Mast cells,Immune system
2,COBL,2.1933851,Mast cells,Immune system
2,COBL,2.1933851,Mast cells,Immune system
2,COBL,2.1933851,Mast cells,Immune system
2,COBL,2.1933851,Mast cells,Immune system
2,CPS1,2.2040997,Hepatocytes,Liver
2,CPS1,2.2040997,Hepatocytes,Liver
2,CPS1,2.2040997,Hepatocytes,Liver
2,CPS1,2.2040997,Hepatocytes,Liver
2,CPS1,2.2040997,Hepatocytes,Liver
2,CPS1,2.2040997,Hepatocytes,Liver
2,CPS1,2.2040997,Hepatocytes,Liver
2,CPS1,2.2040997,Hepatocytes,Liver
2,BCL6,2.0477867,T follicular helper cells,Immune system
2,BCL6,2.0477867,T follicular helper cells,Immune system
2,ENPP1,2.066547,Plasma cells,Immune system
2,ENPP1,2.066547,Plasma cells,Immune system
2,ENPP1,2.066547,T memory cells,Immune system
2,ENPP1,2.066547,T memory cells,Immune system
2,PAPSS2,2.1546137,Mast cells,Immune system
2,PAPSS2,2.1546137,Mast cells,Immune system
2,PAPSS2,2.1546137,Mast cells,Immune system
2,PAPSS2,2.1546137,Mast cells,Immune system
2,PAPSS2,2.1546137,Mast cells,Immune system
2,NFKBIZ,2.4028127,Monocytes,Immune system
2,NFKBIZ,2.4028127,Monocytes,Immune system
2,HPR,2.2684574,Hepatocytes,Liver
2,HPR,2.2684574,Hepatocytes,Liver
2,HPR,2.2684574,Hepatocytes,Liver
2,HPR,2.2684574,Hepatocytes,Liver
2,HPR,2.2684574,Hepatocytes,Liver
2,AHR,2.565174,Hepatocytes,Liver
2,AHR,2.565174,Hepatocytes,Liver
2,AHR,2.565174,Macrophages,Immune system
2,AHR,2.565174,Macrophages,Immune system
2,AHR,2.565174,NK cells,Immune system
2,AHR,2.565174,NK cells,Immune system
2,CYP3A7,2.0679424,Hepatocytes,Liver
2,CYP3A7,2.0679424,Hepatocytes,Liver
2,SLC4A4,2.0109525,Mast cells,Immune system
2,SLC4A4,2.0109525,Mast cells,Immune system
2,SLC4A4,2.0109525,Mast cells,Immune system
3,CPS1,4.284187,Hepatocytes,Liver
3,CPS1,4.284187,Hepatocytes,Liver
3,CPS1,4.284187,Hepatocytes,Liver
3,CPS1,4.284187,Hepatocytes,Liver
3,CPS1,4.284187,Hepatocytes,Liver
3,CPS1,4.284187,Hepatocytes,Liver
3,CPS1,4.284187,Hepatocytes,Liver
3,CPS1,4.284187,Hepatocytes,Liver
3,MEG3,3.5091422,Hepatic stellate cells,Liver
3,MEG3,3.5091422,Hepatic stellate cells,Liver
3,MEG3,3.5091422,Hepatic stellate cells,Liver
3,MEG3,3.5091422,Hepatic stellate cells,Liver
3,MEG3,3.5091422,Hepatic stellate cells,Liver
3,MEG3,3.5091422,Hepatic stellate cells,Liver
3,PAH,2.6090813,Hepatocytes,Liver
3,PAH,2.6090813,Hepatocytes,Liver
3,LEPR,2.9838233,Hepatocytes,Liver
3,LEPR,2.9838233,Hepatocytes,Liver
3,LEPR,2.9838233,Hepatocytes,Liver
3,ASGR1,2.4953115,Hepatocytes,Liver
3,ASGR1,2.4953115,Hepatocytes,Liver
3,ASGR1,2.4953115,Hepatocytes,Liver
3,SLC2A2,2.651024,Hepatocytes,Liver
3,SLC2A2,2.651024,Hepatocytes,Liver
3,DPP4,3.7190232,Dendritic cells,Immune system
3,DPP4,3.7190232,NK cells,Immune system
3,LIPC,2.678389,Hepatocytes,Liver
3,LIPC,2.678389,Hepatocytes,Liver
3,LIPC,2.678389,Hepatocytes,Liver
3,LIPC,2.678389,Hepatocytes,Liver
3,LIPC,2.678389,Hepatocytes,Liver
3,LIPC,2.678389,Hepatocytes,Liver
3,HMGCS1,2.9037879,Hepatocytes,Liver
3,HMGCS1,2.9037879,Hepatocytes,Liver
3,PNPLA3,3.0371385,Hepatic stellate cells,Liver
3,PLG,2.158419,Basophils,Immune system
3,PLG,2.158419,Basophils,Immune system
3,PLG,2.158419,Basophils,Immune system
3,PLG,2.158419,Basophils,Immune system
3,NR1H4,2.3490613,Hepatic stellate cells,Liver
3,NR1H4,2.3490613,Hepatic stellate cells,Liver
3,NR1H4,2.3490613,Hepatic stellate cells,Liver
3,NR1H4,2.3490613,Hepatic stellate cells,Liver
3,A1CF,2.0141823,Hepatocytes,Liver
3,A1CF,2.0141823,Hepatocytes,Liver
3,A1CF,2.0141823,Hepatocytes,Liver
3,GRB14,2.417599,Hepatocytes,Liver
3,GRB14,2.417599,Hepatocytes,Liver
3,GRB14,2.417599,Hepatocytes,Liver
3,GRB14,2.417599,Hepatocytes,Liver
3,RALGPS2,2.0133874,B cells,Immune system
3,RALGPS2,2.0133874,B cells memory,Immune system
3,RALGPS2,2.0133874,B cells naive,Immune system
3,COBL,2.3920658,Mast cells,Immune system
3,COBL,2.3920658,Mast cells,Immune system
3,COBL,2.3920658,Mast cells,Immune system
3,COBL,2.3920658,Mast cells,Immune system
3,COBL,2.3920658,Mast cells,Immune system
3,COBL,2.3920658,Mast cells,Immune system
3,RELN,2.3734643,Hepatic stellate cells,Liver
3,RELN,2.3734643,Hepatic stellate cells,Liver
3,RELN,2.3734643,Hepatic stellate cells,Liver
3,RELN,2.3734643,Hepatic stellate cells,Liver
3,RELN,2.3734643,Hepatic stellate cells,Liver
3,RELN,2.3734643,Hepatic stellate cells,Liver
3,RELN,2.3734643,Hepatic stellate cells,Liver
3,CYP3A7,3.8115962,Hepatocytes,Liver
3,CYP3A7,3.8115962,Hepatocytes,Liver
3,CYP27A1,2.0715137,Macrophages,Immune system
3,ACSS2,2.8883376,Basophils,Immune system
3,ACSS2,2.8883376,Basophils,Immune system
3,ACSS2,2.8883376,Hepatocytes,Liver
3,ACSS2,2.8883376,Hepatocytes,Liver
3,SGCE,2.0737064,Mast cells,Immune system
3,SGCE,2.0737064,Mast cells,Immune system
3,SGCE,2.0737064,Mast cells,Immune system
3,ONECUT2,2.0643752,Cholangiocytes,Liver
3,ONECUT2,2.0643752,Cholangiocytes,Liver
3,FADS2,2.2180257,Basophils,Immune system
3,HPR,2.0482507,Hepatocytes,Liver
3,HPR,2.0482507,Hepatocytes,Liver
3,HPR,2.0482507,Hepatocytes,Liver
3,HPR,2.0482507,Hepatocytes,Liver
3,HPR,2.0482507,Hepatocytes,Liver
3,NR1I3,2.4664133,Hepatocytes,Liver
3,NR1I3,2.4664133,Hepatocytes,Liver
3,SLC45A3,2.236669,Mast cells,Immune system
3,SLC45A3,2.236669,Mast cells,Immune system
4,CP,5.850413,Hepatocytes,Liver
4,CP,5.850413,Hepatocytes,Liver
4,CP,5.850413,Hepatocytes,Liver
4,CP,5.850413,Hepatocytes,Liver
4,CP,5.850413,Hepatocytes,Liver
4,CP,5.850413,Hepatocytes,Liver
4,EXT1,4.8119073,Mast cells,Immune system
4,EXT1,4.8119073,Mast cells,Immune system
4,EXT1,4.8119073,Mast cells,Immune system
4,EXT1,4.8119073,Mast cells,Immune system
4,EXT1,4.8119073,Mast cells,Immune system
4,EXT1,4.8119073,Mast cells,Immune system
4,EXT1,4.8119073,Mast cells,Immune system
4,EXT1,4.8119073,Mast cells,Immune system
4,CYP2B6,6.495134,Hepatocytes,Liver
4,CYP2B6,6.495134,Hepatocytes,Liver
4,CYP2B6,6.495134,Hepatocytes,Liver
4,CYP2B6,6.495134,Hepatocytes,Liver
4,CYP2B6,6.495134,Hepatocytes,Liver
4,CYP2B6,6.495134,Hepatocytes,Liver
4,ABCC3,5.2190013,Hepatocytes,Liver
4,ABCC3,5.2190013,Hepatocytes,Liver
4,GHR,5.2311263,Hepatocytes,Liver
4,GHR,5.2311263,Hepatocytes,Liver
4,GHR,5.2311263,Hepatocytes,Liver
4,GHR,5.2311263,Hepatocytes,Liver
4,GHR,5.2311263,Hepatocytes,Liver
4,GHR,5.2311263,Hepatocytes,Liver
4,BACH2,5.8155394,B cells,Immune system
4,BACH2,5.8155394,B cells,Immune system
4,BACH2,5.8155394,B cells,Immune system
4,BACH2,5.8155394,B cells,Immune system
4,BACH2,5.8155394,B cells,Immune system
4,BACH2,5.8155394,B cells memory,Immune system
4,BACH2,5.8155394,B cells memory,Immune system
4,BACH2,5.8155394,B cells memory,Immune system
4,BACH2,5.8155394,B cells memory,Immune system
4,BACH2,5.8155394,B cells memory,Immune system
4,BACH2,5.8155394,B cells naive,Immune system
4,BACH2,5.8155394,B cells naive,Immune system
4,BACH2,5.8155394,B cells naive,Immune system
4,BACH2,5.8155394,B cells naive,Immune system
4,BACH2,5.8155394,B cells naive,Immune system
4,ABCB4,4.9412184,B cells naive,Immune system
4,ABCB4,4.9412184,B cells naive,Immune system
4,ABCB4,4.9412184,B cells naive,Immune system
4,ZBTB16,4.6461873,Natural killer T cells,Immune system
4,ZBTB16,4.6461873,Natural killer T cells,Immune system
4,ZBTB16,4.6461873,Natural killer T cells,Immune system
4,ZBTB16,4.6461873,Natural killer T cells,Immune system
4,ZBTB16,4.6461873,Natural killer T cells,Immune system
4,ZBTB16,4.6461873,Natural killer T cells,Immune system
4,ZBTB16,4.6461873,Natural killer T cells,Immune system
4,ZBTB16,4.6461873,NK cells,Immune system
4,ZBTB16,4.6461873,NK cells,Immune system
4,ZBTB16,4.6461873,NK cells,Immune system
4,ZBTB16,4.6461873,NK cells,Immune system
4,ZBTB16,4.6461873,NK cells,Immune system
4,ZBTB16,4.6461873,NK cells,Immune system
4,ZBTB16,4.6461873,NK cells,Immune system
4,IL4R,4.392893,B cells naive,Immune system
4,IL4R,4.392893,B cells naive,Immune system
4,IL4R,4.392893,B cells naive,Immune system
4,IL4R,4.392893,B cells naive,Immune system
4,IL4R,4.392893,Basophils,Immune system
4,IL4R,4.392893,Basophils,Immune system
4,IL4R,4.392893,Basophils,Immune system
4,IL4R,4.392893,Basophils,Immune system
4,IL4R,4.392893,Myeloid-derived suppressor cells,Immune system
4,IL4R,4.392893,Myeloid-derived suppressor cells,Immune system
4,IL4R,4.392893,Myeloid-derived suppressor cells,Immune system
4,IL4R,4.392893,Myeloid-derived suppressor cells,Immune system
4,ITGB5,4.0865717,T memory cells,Immune system
4,BLNK,5.1460466,B cells,Immune system
4,BLNK,5.1460466,B cells,Immune system
4,BLNK,5.1460466,B cells,Immune system
4,BLNK,5.1460466,Plasmacytoid dendritic cells,Immune system
4,BLNK,5.1460466,Plasmacytoid dendritic cells,Immune system
4,BLNK,5.1460466,Plasmacytoid dendritic cells,Immune system
4,ERN1,4.4483504,Plasmacytoid dendritic cells,Immune system
4,ERN1,4.4483504,Plasmacytoid dendritic cells,Immune system
4,ERN1,4.4483504,Plasmacytoid dendritic cells,Immune system
4,ERN1,4.4483504,Plasmacytoid dendritic cells,Immune system
4,ERN1,4.4483504,Plasmacytoid dendritic cells,Immune system
4,IL6R,4.012145,T follicular helper cells,Immune system
4,IL6R,4.012145,T follicular helper cells,Immune system
4,RORA,3.4045835,Natural killer T cells,Immune system
4,RORA,3.4045835,Natural killer T cells,Immune system
4,RORA,3.4045835,Natural killer T cells,Immune system
4,RORA,3.4045835,Natural killer T cells,Immune system
4,RORA,3.4045835,Natural killer T cells,Immune system
4,RORA,3.4045835,Natural killer T cells,Immune system
4,RORA,3.4045835,Nuocytes,Immune system
4,RORA,3.4045835,Nuocytes,Immune system
4,RORA,3.4045835,Nuocytes,Immune system
4,RORA,3.4045835,Nuocytes,Immune system
4,RORA,3.4045835,Nuocytes,Immune system
4,RORA,3.4045835,Nuocytes,Immune system
4,RORA,3.4045835,T cells,Immune system
4,RORA,3.4045835,T cells,Immune system
4,RORA,3.4045835,T cells,Immune system
4,RORA,3.4045835,T cells,Immune system
4,RORA,3.4045835,T cells,Immune system
4,RORA,3.4045835,T cells,Immune system
4,CUX2,4.530694,Plasmacytoid dendritic cells,Immune system
4,CUX2,4.530694,Plasmacytoid dendritic cells,Immune system
4,CYP3A4,4.333354,Hepatocytes,Liver
4,CYP3A4,4.333354,Hepatocytes,Liver
4,CYP3A4,4.333354,Hepatocytes,Liver
4,CYP3A4,4.333354,Hepatocytes,Liver
4,CYP3A4,4.333354,Hepatocytes,Liver
4,CYP3A4,4.333354,Hepatocytes,Liver
4,CYP3A4,4.333354,Hepatocytes,Liver
4,CYP3A4,4.333354,Hepatocytes,Liver
4,CYP3A4,4.333354,Hepatocytes,Liver
4,CYP3A4,4.333354,Hepatocytes,Liver
4,CYP3A4,4.333354,Hepatocytes,Liver
4,ADAM19,4.740544,Dendritic cells,Immune system
4,ADAM19,4.740544,Dendritic cells,Immune system
4,APBB1IP,4.5030727,T memory cells,Immune system
4,APBB1IP,4.5030727,T memory cells,Immune system
4,APBB1IP,4.5030727,T memory cells,Immune system
4,APBB1IP,4.5030727,T memory cells,Immune system
4,APBB1IP,4.5030727,T memory cells,Immune system
4,OAF,3.7255175,Mast cells,Immune system
4,HAL,4.71849,Hepatocytes,Liver
